Code,Officialname,Keph level,Facility type,Owner,Owner type,Regulatory body,Constituency,Sub county,Ward,Operation status,Admission status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Approved,Public visible,Closed,code,name,officialname,registration_number,keph_level_name,facility_type_name,facility_type_category,county,constituency,ward,owner_name,owner_type_name,regulatory_body_name,beds,cots,search,county_name,constituency_name,sub_county,sub_county_name,ward_name,keph_level,facility_type,owner_type,owner,operation_status,operation_status_name,admission_status_name,open_whole_day,open_public_holidays,open_weekends,open_late_night,services,categories,service_names,infrastructure,infrastructure_names,infrastructure_categories,speciality_names,speciality_categories,is_public_visible,created,closed,is_published,id,lat,long,_merge
16672.0,Kisonei Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo Central,Baringo Central,Tenges,Operational,,No,No,No,No,Yes,Yes,No,16672.0,Kisonei Dispensary,Kisonei Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,9fcb8e52-0034-4e8a-a610-c94c70cfa213,9eea54e2-7105-4f5f-bb9d-c15c02c06e88,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo Central,e8c76e82-eb7c-4c36-b32b-7000e67beed5,Baringo Central,Tenges,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '49f4af68-6a24-4348-afdd-7e47e225ed33', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc']","['Short Acting Method', 'Focused Antenatal Care', 'General Emergency Services', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']",[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,afc0ddb8-1317-48f8-acd0-b5d4e225632a,35.72153,0.2564,both
14953.0,Kituro Health Centre,Level 3,Basic Health Centre,Ministry of Health,Ministry of Health,Ministry of Health,Baringo Central,Baringo Central,Ewalel/Chapchap,Operational,,No,No,No,No,Yes,Yes,No,14953.0,Kituro Health Centre,Kituro Health Centre,,Level 3,Basic Health Centre,HEALTH CENTRE,7c942357-44a8-49c9-9ca6-8247ad903b57,9fcb8e52-0034-4e8a-a610-c94c70cfa213,042a6605-0cf7-4c38-b644-47c2819fc111,Ministry of Health,Ministry of Health,Ministry of Health,8.0,0.0,,Baringo,Baringo Central,e8c76e82-eb7c-4c36-b32b-7000e67beed5,Baringo Central,Ewalel/Chapchap,174f7d48-3b57-4997-a743-888d97c5ec31,479a9a16-219f-48f6-818d-b2c06ada2332,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1035a26a-3e31-468e-ae03-e0a488eee01a', '1a536286-c5b9-46f4-a72f-919c1fccb8e8', '2945b0bd-bc1a-4538-ad89-12b6fd60a7f6', '498a9c31-96b7-4797-8731-f8f0f5be4e94', '969d5083-e88f-4109-8048-948e64ad0f7f', '165745cf-3424-4649-811c-4436895f8695', '49f4af68-6a24-4348-afdd-7e47e225ed33', '1db2c15c-cd57-430b-b8ef-73ac984a611c', '04924a6b-1355-4cff-89fe-980da6782794', '01f1c9b4-52f8-4fc4-b7f9-6a7343be23aa', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', 'c9162cc6-2e14-42ca-9014-96826e97c5fc', 'dc6d566f-99d6-4cc8-9f9e-4bd2f608d822', '725ec11e-a9e0-4887-924a-88c21f5e53bd']","['36d2f7a8-41b3-40f8-8943-e513fa28c8db', 'f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', 'ed4c8e0c-865e-4c31-8ff8-24b1f4caedf7', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '2086ae8e-bfd5-48b9-bfa8-f8bac94d16a2', '09486fbb-8b12-41fa-aa9f-dce183608bb8', 'f2cd8d63-b836-4b6e-adbb-b9559f39f130', '9bd7424e-c333-471f-974d-6f8283fa263c']","['TT toxoid for Pregnant Women', 'Postnatal care services', 'Tuberculosis Treatment', 'Basic Obstetric Care (BMOC)', 'Hospital - Retail services', 'Short Acting Method', 'Focused Antenatal Care', 'Class A', 'Smear Microscopy', 'Specialised ANC -high risk pregnancy', 'Inpatient', 'Permanent', 'Long Acting Method', 'Child Immunization', 'General Outpatient']",[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,b997e6ba-4144-4d7e-b15d-7dbf299f5d2d,35.78888,0.47839,both
23071.0,Koimugul Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo South,Marigat,Mochongoi,Operational,,No,No,No,No,Yes,Yes,No,23071.0,Koimugul Dispensary,Koimugul Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,ca41dc5d-5673-4344-96b8-b4fde34b93bc,6cd0e2df-f8da-4dc5-96a2-8517dde83168,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo South,9e868a0b-f89d-45b6-9aba-8ed36686a32c,Marigat,Mochongoi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf']","['Short Acting Method', 'Focused Antenatal Care', 'Long Acting Method', 'General Outpatient']","['f7ebc9b3-bd2f-4c61-a533-1c5cf373ddca', '317ef972-f6fa-46e2-a14e-20f53cae0184', '5f9b7153-afd4-4444-81a2-0cc20bffc938', '24b397ff-874e-4706-b6d6-65a838fd8d6a', 'd1e2c63e-2fee-4932-a5d0-8eac3df60b33', '1f864460-c0d4-4ddf-aa2e-e157a7ee5eb7', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', 'c9884ab8-6c8c-4108-ac96-b20030682981', 'e5ee955b-6348-44dc-8123-44e4e027bd67', '6a79609b-f5bf-4842-9ed1-af7388000ce1', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a']","['Open burning', 'Roof Harvested Water', 'Gravel', 'Earthen Road', 'Printers', 'Bore Hole', 'Graded ( Murrum )', 'Boiler', 'Cool boxes', 'Fridges', 'Mobile Phone', 'Protected Wells / Springs', 'Vaccine Carriers', 'Main Grid']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2017-08-31T09:34:04.185791Z,False,True,f0107940-dcd4-4b16-a20c-acaf892c1103,36.124567,0.3600001,both
14968.0,Koitebes Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Mogotio,Mogotio,Mogotio,Operational,,No,No,No,No,Yes,Yes,No,14968.0,Koitebes Dispensary,Koitebes Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,8b79d994-5b2a-4686-9b89-85b5e6c709d6,d36daa8a-e4a8-4bb8-8a6d-00fa9e245a1d,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Mogotio,04bf5787-117b-4ce1-b99a-8bdae2e4db82,Mogotio,Mogotio,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '944f6655-7bfb-42c0-baee-5a62228f858a', '77e15030-e647-49ca-a4f8-8b6ed243343f', '68c9fe1e-2803-4f47-801e-c8706c62ae22', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ffecc894-9de5-4781-b129-a4a802dba68d', '1af603d5-f675-48d0-8a27-5c1b7867987d', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '823445bb-f2c4-4692-ba79-8bc68a70cdb6', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', 'f0208ecb-2117-4bfd-9d99-1513b35f7abb']","['afa867f0-aa71-4338-95a6-070c2ce3fd99', 'f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '16917242-1f97-493c-9fc5-36d4184fa7b5', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc', '5e5201c1-1b06-4981-9c78-d652b87f060b', '7ac5c640-94b3-463c-b820-7c18efa59626']","['Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Facility Accredited by NHIF', 'Basic IMCI-management of acute Infections', 'HIV Counselling & Testing', 'Breast', 'Basic Services for Gender Based Violence Survivors', 'Management of Sexually Transmitted Illness (STI)', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Pap smear', 'Condom Distribution & STI Prevention']","['317ef972-f6fa-46e2-a14e-20f53cae0184', 'e5ee955b-6348-44dc-8123-44e4e027bd67', '8719cc5d-20f3-474e-9386-b72c11d3f166', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '5710fbc7-21cd-4c8d-a439-3493adb11e56', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '1979c47e-82f6-41ae-8381-8294ac9b1d31']","['Piped Water', 'Roof Harvested Water', 'Main Grid', 'Printers', 'Computer (Desktops)', 'Freezers', 'Graded ( Murrum )', 'Fridges', 'Mobile Phone']",[],"['Public Health Officers', 'Casuals', 'KRCHN']","['GENERAL SUPPORT STAFFS', 'ENVIRONMENTAL HEALTH', 'NURSES AND SPECIALIST']",True,2009-10-31T00:00:00Z,False,True,ea65a06d-7391-4e01-9bba-93202400a09d,35.84098,0.14528,both
14976.0,Kokwa Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo South,Marigat,Iichamus,Operational,,No,No,No,No,Yes,Yes,No,14976.0,Kokwa Dispensary,Kokwa Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,ca41dc5d-5673-4344-96b8-b4fde34b93bc,1ed9e201-b428-47e7-9de5-2512ad0f8816,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo South,9e868a0b-f89d-45b6-9aba-8ed36686a32c,Marigat,Iichamus,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', 'c9162cc6-2e14-42ca-9014-96826e97c5fc', '49f4af68-6a24-4348-afdd-7e47e225ed33', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', '9bd7424e-c333-471f-974d-6f8283fa263c']","['TT toxoid for Pregnant Women', 'Hospital - Retail services', 'Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']","['5f9b7153-afd4-4444-81a2-0cc20bffc938', '813e6e80-6cc1-40f4-9da5-149721ac2356', 'd1e2c63e-2fee-4932-a5d0-8eac3df60b33', '8719cc5d-20f3-474e-9386-b72c11d3f166', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '452cabc6-d45b-48ac-aacb-9313b03bdb53', '93df9f1f-7b07-4102-86e7-eeff6018e93e', 'c9884ab8-6c8c-4108-ac96-b20030682981', 'e5ee955b-6348-44dc-8123-44e4e027bd67']","['River / Dam / Lake', 'Open burning', 'Roof Harvested Water', 'Solar', 'Tarmac', 'Earthen Road', 'Freezers', 'Graded ( Murrum )', 'Cool boxes', 'Fridges', 'Mobile Phone', 'Vaccine Carriers']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2009-10-31T00:00:00Z,False,True,5ff69c13-2fd0-478b-83d7-664991a47de9,36.0713996,0.6035717,both
14978.0,Kokwototo Dispensary,Level 2,Dispensary,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,Tiaty,Tiaty East,Tangulbei/Korossi,Operational,,No,No,No,No,Yes,Yes,No,14978.0,Kokwototo Dispensary,Kokwototo Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,3d4c67a6-a181-4f16-acfc-5d501acefaff,Christian Health Association of Kenya,Faith Based Organization,Kenya MPDB,0.0,0.0,,Baringo,Tiaty,f20c064e-80a6-4ac6-aa29-ab371368db57,Tiaty East,Tangulbei/Korossi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,ca268e6b-7e45-4264-97bf-43b6c68fb21e,cfe25392-4f85-49ea-b180-35388f47ea9e,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ec4f6f43-e4f0-47c9-8f73-90df9a29fac5', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc']","['HIV risk reduction for priority populations and geographies', 'TT toxoid for Pregnant Women', 'Short Acting Method', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['e5ee955b-6348-44dc-8123-44e4e027bd67', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '452cabc6-d45b-48ac-aacb-9313b03bdb53']","['Fridges', 'Mobile Phone', 'Roof Harvested Water', 'Solar', 'Graded ( Murrum )']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2009-10-31T00:00:00Z,False,True,005ae709-5a66-4798-bd02-3b2e6a82284e,36.283501,0.891851,both
14979.0,Kolowa Health Centre,Level 3,Basic Health Centre,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty West,Kolowa,Operational,,No,No,No,No,Yes,Yes,No,14979.0,Kolowa Health Centre,Kolowa Health Centre,,Level 3,Basic Health Centre,HEALTH CENTRE,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,2a957f58-cd65-4b08-bbb5-dd0834aaaff8,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Tiaty,e12cba2c-d62f-48f2-906d-033ca812ad29,Tiaty West,Kolowa,174f7d48-3b57-4997-a743-888d97c5ec31,479a9a16-219f-48f6-818d-b2c06ada2332,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,f7696e3f-63e7-44fc-b4ca-560c457a7a23,35.7587,1.2162,both
23307.0,Kombosang,Level 2,Dispensary,Ministry of Health,Ministry of Health,,Baringo North,Baringo North,Barwessa,Operational,,No,No,No,No,Yes,Yes,No,23307.0,Kombosang,Kombosang,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,9d3b4919-a120-4641-a8a0-cdb9c24b8051,Ministry of Health,Ministry of Health,,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Barwessa,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['04924a6b-1355-4cff-89fe-980da6782794', '5afb8ee9-a603-48d1-89f5-48b80310d3be']","['731362b6-7769-480d-be85-23cb895c5525', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf']","['Focused Antenatal Care', 'General Outpatient']",[],[],[],[],[],True,2017-11-02T20:27:18.136740Z,False,True,7f1ce836-01b4-4b51-9c97-da90e447ccc2,35.69857,0.70308,both
14983.0,Komolion Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty East,Tangulbei/Korossi,Operational,Not Admitting Patients,No,No,No,No,Yes,Yes,No,14983.0,Komolion Dispensary,Komolion Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,3d4c67a6-a181-4f16-acfc-5d501acefaff,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Tiaty,f20c064e-80a6-4ac6-aa29-ab371368db57,Tiaty East,Tangulbei/Korossi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,Not Admitting Patients,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ec4f6f43-e4f0-47c9-8f73-90df9a29fac5', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc']","['HIV risk reduction for priority populations and geographies', 'TT toxoid for Pregnant Women', 'Short Acting Method', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['e5ee955b-6348-44dc-8123-44e4e027bd67', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '452cabc6-d45b-48ac-aacb-9313b03bdb53', '1135b700-9ecd-4ad1-a83f-ff77f8316f07']","['Fridges', 'Mobile Phone', 'Open burning', 'Roof Harvested Water', 'Solar', 'Graded ( Murrum )']",[],"['Cleaners', 'KRCHN']","['SUPPORT STAFF', 'NURSES AND SPECIALIST']",True,2009-10-31T00:00:00Z,False,True,d3e52829-59ab-4430-978f-2b8b4a81b5f7,36.142901,0.699941,both
14990.0,Koriema Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo South,Marigat,Marigat,Operational,,No,No,No,No,Yes,Yes,No,14990.0,Koriema Dispensary,Koriema Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,ca41dc5d-5673-4344-96b8-b4fde34b93bc,2e793f53-d493-485d-a6a1-efe5860c4c6c,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo South,9e868a0b-f89d-45b6-9aba-8ed36686a32c,Marigat,Marigat,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', '725ec11e-a9e0-4887-924a-88c21f5e53bd', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', 'ed4c8e0c-865e-4c31-8ff8-24b1f4caedf7', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2']","['TT toxoid for Pregnant Women', 'Postnatal care services', 'Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', 'd1e2c63e-2fee-4932-a5d0-8eac3df60b33', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', '565436da-0656-423d-8471-36ed36b2618f', 'f758330c-501c-4744-8d26-2356d4a578e4', '5710fbc7-21cd-4c8d-a439-3493adb11e56', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Gas', 'Piped Water', 'Vaccine Carriers', 'Open burning', 'Roof Harvested Water', 'Main Grid', 'Earthen Road', 'Fridges', 'Mobile Phone']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2009-10-31T00:00:00Z,False,True,a9883283-d2df-4748-8195-2717d289a176,35.86186,0.45606,both
14993.0,Koroto Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimo/Soi,Operational,,No,No,No,No,Yes,Yes,No,14993.0,Koroto Dispensary,Koroto Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,7c08fdbf-167d-450b-8de2-eeb6e8dd6dcb,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimo/Soi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,ceadf439-61b1-423f-beae-3934d5442531,35.90673,0.62222,both
